statefp,countyfp,statename,countyname,pop2010,pop2015,rate
26,121,Michigan,Muskegon County,172188,172344,0.000905986479894
26,123,Michigan,Newaygo County,48460,47900,-0.0115559224102
26,125,Michigan,Oakland County,1202362,1237868,0.0295302080405
26,127,Michigan,Oceana County,26570,26221,-0.0131351147911
26,129,Michigan,Ogemaw County,21699,21039,-0.0304161482096
26,131,Michigan,Ontonagon County,6780,6172,-0.0896755162242
26,133,Michigan,Osceola County,23528,23169,-0.0152584155049
26,135,Michigan,Oscoda County,8640,8371,-0.0311342592593
26,137,Michigan,Otsego County,24164,24158,-0.000248303261049
26,139,Michigan,Ottawa County,263801,276292,0.0473500858602
26,141,Michigan,Presque Isle County,13376,13004,-0.0278110047847
26,143,Michigan,Roscommon County,24449,23955,-0.0202053253712
26,145,Michigan,Saginaw County,200169,195012,-0.0257632300706
26,147,Michigan,St. Clair County,163040,160078,-0.0181673209028
26,149,Michigan,St. Joseph County,61295,60946,-0.00569377600131
26,151,Michigan,Sanilac County,43114,41587,-0.0354177297398
26,153,Michigan,Schoolcraft County,8485,8171,-0.0370064820271
26,155,Michigan,Shiawassee County,70648,68933,-0.0242752802627
26,157,Michigan,Tuscola County,55729,54000,-0.0310251395144
26,159,Michigan,Van Buren County,76258,75199,-0.0138870675864
26,161,Michigan,Washtenaw County,344791,356874,0.0350444182128
26,163,Michigan,Wayne County,1820584,1764804,-0.0306385203869
26,165,Michigan,Wexford County,32735,32886,0.00461279975561
27,001,Minnesota,Aitkin County,16202,15771,-0.0266016541168
27,003,Minnesota,Anoka County,330844,341864,0.0333087497431
27,005,Minnesota,Becker County,32504,33259,0.023227910411
27,007,Minnesota,Beltrami County,44442,45664,0.0274965123082
27,009,Minnesota,Benton County,38451,39506,0.0274375178799
27,011,Minnesota,Big Stone County,5269,5127,-0.0269500854052
27,013,Minnesota,Blue Earth County,64013,65385,0.0214331463921
27,015,Minnesota,Brown County,25893,25292,-0.0232109064226
27,017,Minnesota,Carlton County,35386,35571,0.00522805629345
27,019,Minnesota,Carver County,91042,97338,0.0691548955427
27,021,Minnesota,Cass County,28567,28559,-0.000280043406728
27,023,Minnesota,Chippewa County,12441,12110,-0.0266055783297
27,025,Minnesota,Chisago County,53887,54025,0.00256091450628
27,027,Minnesota,Clay County,58999,61286,0.0387633688707
27,029,Minnesota,Clearwater County,8695,8791,0.0110408280621
27,031,Minnesota,Cook County,5176,5233,0.0110123647604
27,033,Minnesota,Cottonwood County,11687,11633,-0.00462051852486
27,035,Minnesota,Crow Wing County,62500,63265,0.01224
27,037,Minnesota,Dakota County,398552,412529,0.0350694514141
27,039,Minnesota,Dodge County,20087,20353,0.0132423955792
27,041,Minnesota,Douglas County,36009,36790,0.0216890221889
27,043,Minnesota,Faribault County,14553,14192,-0.0248058819487
27,045,Minnesota,Fillmore County,20866,20776,-0.00431323684463
27,047,Minnesota,Freeborn County,31255,30840,-0.0132778755399
27,049,Minnesota,Goodhue County,46183,46423,0.00519671740684
27,051,Minnesota,Grant County,6018,5956,-0.0103024260552
27,053,Minnesota,Hennepin County,1152425,1212064,0.0517508731588
27,055,Minnesota,Houston County,19027,18738,-0.0151889420297
27,057,Minnesota,Hubbard County,20428,20573,0.00709810064617
27,059,Minnesota,Isanti County,37816,38413,0.015786968479
27,061,Minnesota,Itasca County,45058,45589,0.0117848106884
27,063,Minnesota,Jackson County,10266,10269,0.000292226767972
27,065,Minnesota,Kanabec County,16239,15930,-0.0190282652873
27,067,Minnesota,Kandiyohi County,42239,42285,0.00108904093373
27,069,Minnesota,Kittson County,4552,4435,-0.0257029876977
27,071,Minnesota,Koochiching County,13311,12856,-0.0341822552776
27,073,Minnesota,Lac qui Parle County,7259,6891,-0.0506956881113
27,075,Minnesota,Lake County,10866,10680,-0.0171176145776
27,077,Minnesota,Lake of the Woods County,4045,3918,-0.0313967861557
27,079,Minnesota,Le Sueur County,27703,27770,0.00241851063062
27,081,Minnesota,Lincoln County,5896,5788,-0.0183175033921
27,083,Minnesota,Lyon County,25857,25665,-0.00742545538926
27,085,Minnesota,McLeod County,36651,35882,-0.0209816921776
27,087,Minnesota,Mahnomen County,5413,5505,0.0169961204508
27,089,Minnesota,Marshall County,9439,9417,-0.00233075537663
27,091,Minnesota,Martin County,20840,20220,-0.0297504798464
27,093,Minnesota,Meeker County,23300,23107,-0.00828326180258
27,095,Minnesota,Mille Lacs County,26097,25884,-0.00816185768479
27,097,Minnesota,Morrison County,33198,32810,-0.0116874510513
27,099,Minnesota,Mower County,39163,39323,0.00408548885428
27,101,Minnesota,Murray County,8725,8470,-0.0292263610315
27,103,Minnesota,Nicollet County,32727,33093,0.0111834265286
27,105,Minnesota,Nobles County,21378,21590,0.00991673683226
27,107,Minnesota,Norman County,6852,6639,-0.0310858143608
27,109,Minnesota,Olmsted County,144248,150287,0.0418653984804
27,111,Minnesota,Otter Tail County,57303,57635,0.00579376297925
27,113,Minnesota,Pennington County,13930,14058,0.0091888011486
27,115,Minnesota,Pine County,29750,29095,-0.0220168067227
27,117,Minnesota,Pipestone County,9596,9281,-0.032826177574
27,119,Minnesota,Polk County,31600,31704,0.00329113924051
27,121,Minnesota,Pope County,10995,10984,-0.00100045475216
27,123,Minnesota,Ramsey County,508640,532655,0.0472141396666
27,125,Minnesota,Red Lake County,4089,4043,-0.0112496943018
27,127,Minnesota,Redwood County,16059,15515,-0.0338750856218
27,129,Minnesota,Renville County,15730,15025,-0.0448188175461
27,131,Minnesota,Rice County,64142,65151,0.0157307224595
27,133,Minnesota,Rock County,9687,9553,-0.0138329720244
27,135,Minnesota,Roseau County,15629,15679,0.00319918100966
27,137,Minnesota,St. Louis County,200226,200949,0.00361091966078
27,139,Minnesota,Scott County,129928,139672,0.0749953820578
27,141,Minnesota,Sherburne County,88499,91126,0.0296839512311
27,143,Minnesota,Sibley County,15226,14918,-0.0202285564167
27,145,Minnesota,Stearns County,150642,152912,0.0150688387037
27,147,Minnesota,Steele County,36576,36573,-8.20209973753e-05
27,149,Minnesota,Stevens County,9726,9800,0.00760847213654
27,151,Minnesota,Swift County,9783,9436,-0.0354696923234
27,153,Minnesota,Todd County,24895,24264,-0.0253464551115
27,155,Minnesota,Traverse County,3558,3387,-0.0480607082631
27,157,Minnesota,Wabasha County,21676,21362,-0.0144860675401
27,159,Minnesota,Wadena County,13843,13757,-0.00621252618652
27,161,Minnesota,Waseca County,19136,19025,-0.00580058528428
27,163,Minnesota,Washington County,238136,249283,0.0468093862331
27,165,Minnesota,Watonwan County,11211,11083,-0.011417357952
27,167,Minnesota,Wilkin County,6576,6495,-0.0123175182482
27,169,Minnesota,Winona County,51461,51097,-0.00707331765803
27,171,Minnesota,Wright County,124700,129918,0.0418444266239
27,173,Minnesota,Yellow Medicine County,10438,10109,-0.0315194481701
28,001,Mississippi,Adams County,32297,31737,-0.0173390717404
28,003,Mississippi,Alcorn County,37057,37380,0.00871630191327
28,005,Mississippi,Amite County,13131,12629,-0.0382301424111
28,007,Mississippi,Attala County,19564,19163,-0.0204968309139
28,009,Mississippi,Benton County,8729,8296,-0.0496047657235
28,011,Mississippi,Bolivar County,34145,33768,-0.0110411480451
28,013,Mississippi,Calhoun County,14962,14745,-0.0145034086352
28,015,Mississippi,Carroll County,10597,10254,-0.032367651222
28,017,Mississippi,Chickasaw County,17392,17313,-0.00454231830727
28,019,Mississippi,Choctaw County,8547,8294,-0.029601029601
28,021,Mississippi,Claiborne County,9604,9080,-0.0545605997501
28,023,Mississippi,Clarke County,16732,16299,-0.0258785560602
28,025,Mississippi,Clay County,20634,20225,-0.0198216535815
28,027,Mississippi,Coahoma County,26151,24807,-0.0513938281519
28,029,Mississippi,Copiah County,29449,28797,-0.022139970797
28,031,Mississippi,Covington County,19568,19442,-0.00643908421913
28,033,Mississippi,DeSoto County,161252,170913,0.0599124351946
28,035,Mississippi,Forrest County,74934,76330,0.0186297274935
28,037,Mississippi,Franklin County,8118,7833,-0.0351071692535
28,039,Mississippi,George County,22578,23303,0.0321109044202
28,041,Mississippi,Greene County,14400,14326,-0.00513888888889
28,043,Mississippi,Grenada County,21906,21666,-0.0109559024925
28,045,Mississippi,Hancock County,43929,45949,0.0459832912199
28,047,Mississippi,Harrison County,187105,199058,0.0638839154485
28,049,Mississippi,Hinds County,245285,243729,-0.00634364107059
28,051,Mississippi,Holmes County,19198,18459,-0.0384935930826
28,053,Mississippi,Humphreys County,9375,8741,-0.0676266666667
28,055,Mississippi,Issaquena County,1406,1397,-0.00640113798009
28,057,Mississippi,Itawamba County,23401,23527,0.00538438528268
28,059,Mississippi,Jackson County,139668,141137,0.0105177993528
28,061,Mississippi,Jasper County,17062,16601,-0.027019106787
28,063,Mississippi,Jefferson County,7726,7599,-0.0164380015532
28,065,Mississippi,Jefferson Davis County,12487,11822,-0.053255385601
28,067,Mississippi,Jones County,67761,68290,0.00780685054825
28,069,Mississippi,Kemper County,10456,10163,-0.0280221882173
28,071,Mississippi,Lafayette County,47351,52930,0.117822221284
28,073,Mississippi,Lamar County,55658,60099,0.0797908656438
28,075,Mississippi,Lauderdale County,80261,79739,-0.00650378141314
28,077,Mississippi,Lawrence County,12929,12502,-0.0330265295073
28,079,Mississippi,Leake County,23805,23193,-0.0257088846881
28,081,Mississippi,Lee County,82910,85246,0.0281751296587
28,083,Mississippi,Leflore County,32317,31422,-0.0276944023269
28,085,Mississippi,Lincoln County,34869,34775,-0.00269580429608
28,087,Mississippi,Lowndes County,59779,59730,-0.000819685842855
28,089,Mississippi,Madison County,95203,101688,0.0681176013361
28,091,Mississippi,Marion County,27088,25868,-0.0450383933845
28,093,Mississippi,Marshall County,37144,36234,-0.024499246177
28,095,Mississippi,Monroe County,36989,36003,-0.0266565735759
28,097,Mississippi,Montgomery County,10925,10400,-0.0480549199085
28,099,Mississippi,Neshoba County,29676,29465,-0.00711012265804
28,101,Mississippi,Newton County,21720,21832,0.00515653775322
28,103,Mississippi,Noxubee County,11545,11115,-0.0372455608489
28,105,Mississippi,Oktibbeha County,47671,49414,0.0365631096474
28,107,Mississippi,Panola County,34707,34444,-0.00757772207336
28,109,Mississippi,Pearl River County,55834,55224,-0.0109252426837
28,111,Mississippi,Perry County,12250,12227,-0.00187755102041
28,113,Mississippi,Pike County,40404,40058,-0.00856350856351
28,115,Mississippi,Pontotoc County,29957,30950,0.0331475114331
28,117,Mississippi,Prentiss County,25276,25428,0.00601360974838
28,119,Mississippi,Quitman County,8223,7678,-0.0662775142892
28,121,Mississippi,Rankin County,141617,148070,0.0455665633363
28,123,Mississippi,Scott County,28264,28461,0.00696999716954
28,125,Mississippi,Sharkey County,4916,4647,-0.0547192839707
28,127,Mississippi,Simpson County,27503,27463,-0.00145438679417
28,129,Mississippi,Smith County,16491,16188,-0.0183736583591
28,131,Mississippi,Stone County,17786,17875,0.00500393567975
28,133,Mississippi,Sunflower County,29450,27496,-0.0663497453311
28,135,Mississippi,Tallahatchie County,15378,14761,-0.0401222525686
28,137,Mississippi,Tate County,28886,28204,-0.023610053313
28,139,Mississippi,Tippah County,22232,22039,-0.00868118028068
28,141,Mississippi,Tishomingo County,19593,19420,-0.00882968407084
28,143,Mississippi,Tunica County,10778,10598,-0.0167006865838
28,145,Mississippi,Union County,27134,28097,0.0354905284882
28,147,Mississippi,Walthall County,15443,14859,-0.037816486434
28,149,Mississippi,Warren County,48773,47983,-0.0161974863141
28,151,Mississippi,Washington County,51137,48958,-0.042611025285
28,153,Mississippi,Wayne County,20747,20490,-0.0123873331084
28,155,Mississippi,Webster County,10253,9972,-0.0274066126987
28,157,Mississippi,Wilkinson County,9878,9191,-0.0695484915975
28,159,Mississippi,Winston County,19198,18478,-0.0375039066569
28,161,Mississippi,Yalobusha County,12678,12276,-0.0317084713677
28,163,Mississippi,Yazoo County,28065,27817,-0.00883662925352
29,001,Missouri,Adair County,25607,25602,-0.000195259108837
29,003,Missouri,Andrew County,17291,17379,0.00508935284252
29,005,Missouri,Atchison County,5685,5382,-0.0532981530343
29,007,Missouri,Audrain County,25529,25887,0.0140232676564
29,009,Missouri,Barry County,35597,35662,0.00182599657274
29,011,Missouri,Barton County,12402,12057,-0.0278180938558
29,013,Missouri,Bates County,17049,16584,-0.02727432694
29,015,Missouri,Benton County,19056,18806,-0.0131192275399
29,017,Missouri,Bollinger County,12363,12394,0.00250748200275
29,019,Missouri,Boone County,162642,172717,0.0619458688408
29,021,Missouri,Buchanan County,89201,89486,0.00319503144584
29,023,Missouri,Butler County,42794,42972,0.00415946160677
29,025,Missouri,Caldwell County,9424,9034,-0.0413837011885
29,027,Missouri,Callaway County,44332,44750,0.00942885500316
29,029,Missouri,Camden County,44002,44021,0.000431798554611
29,031,Missouri,Cape Girardeau County,75674,78043,0.0313053360467
29,033,Missouri,Carroll County,9295,9043,-0.0271113501883
29,035,Missouri,Carter County,6265,6258,-0.00111731843575
29,037,Missouri,Cass County,99478,100889,0.0141840406924
29,039,Missouri,Cedar County,13982,13952,-0.00214561579173
29,041,Missouri,Chariton County,7831,7694,-0.0174945728515
29,043,Missouri,Christian County,77422,82101,0.0604350184702
29,045,Missouri,Clark County,7139,6917,-0.0310967922678
29,047,Missouri,Clay County,221939,233682,0.0529109349866
29,049,Missouri,Clinton County,20743,20299,-0.0214048112616
29,051,Missouri,Cole County,75990,76557,0.00746150809317
29,053,Missouri,Cooper County,17601,17585,-0.000909039259133
29,055,Missouri,Crawford County,24696,24650,-0.00186264982183
29,057,Missouri,Dade County,7883,7628,-0.0323480908284
29,059,Missouri,Dallas County,16777,16389,-0.0231268999225
29,061,Missouri,Daviess County,8433,8297,-0.016127119649
29,063,Missouri,DeKalb County,12892,12692,-0.0155134967422
29,065,Missouri,Dent County,15657,15655,-0.000127738391774
29,067,Missouri,Douglas County,13684,13546,-0.0100847705349
29,069,Missouri,Dunklin County,31953,31344,-0.0190592432635
29,071,Missouri,Franklin County,101492,102084,0.00583297205691
29,073,Missouri,Gasconade County,15222,14866,-0.0233872027329
29,075,Missouri,Gentry County,6738,6826,0.0130602552686
29,077,Missouri,Greene County,275174,285865,0.0388517810549
29,079,Missouri,Grundy County,10261,10197,-0.00623720884904
29,081,Missouri,Harrison County,8957,8639,-0.0355029585799
29,083,Missouri,Henry County,22272,22028,-0.0109554597701
29,085,Missouri,Hickory County,9627,9219,-0.0423808039888
29,087,Missouri,Holt County,4912,4516,-0.0806188925081
29,089,Missouri,Howard County,10144,10159,0.00147870662461
29,091,Missouri,Howell County,40400,40173,-0.00561881188119
29,093,Missouri,Iron County,10630,10267,-0.034148635936
29,095,Missouri,Jackson County,674158,683191,0.0133989361544
29,097,Missouri,Jasper County,117404,117543,0.0011839460325
29,099,Missouri,Jefferson County,218733,222716,0.0182094151317
29,101,Missouri,Johnson County,52595,54362,0.0335963494629
29,103,Missouri,Knox County,4131,4000,-0.0317114500121
